Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
9,0.9099999999999999,0.61,0.3500050440520458,0.8333333333333334,0.2916708700433715
12,symmetric,symmetric,0.33976834188068566,0.8583333333333333,0.2916344934475885
14,0.31,0.31,0.3372669170873897,0.8642857142857143,0.2914949783398154
6,0.31,symmetric,0.34284347890727124,0.85,0.29141695707118054
14,0.61,0.01,0.33709274023627706,0.8642857142857143,0.29134443977563945
13,0.9099999999999999,0.01,0.32926147918151905,0.8846153846153846,0.2912697700451899
16,asymmetric,0.01,0.3503145427672764,0.83125,0.2911989636752985
7,asymmetric,0.61,0.3454593067671218,0.8428571428571429,0.2911728442751455
12,0.01,symmetric,0.3391752371718313,0.8583333333333333,0.29112541190582186
11,symmetric,0.01,0.3299216985489424,0.8818181818181818,0.29093095235679467
17,asymmetric,0.61,0.3555819566568703,0.8176470588235294,0.2907405410312057
12,0.9099999999999999,0.01,0.32905169932737743,0.8833333333333333,0.29066233440585004
12,0.61,0.61,0.328991691942674,0.8833333333333333,0.2906093278826954
12,symmetric,0.9099999999999999,0.3521716919090238,0.825,0.2905416458249446
10,0.61,0.31,0.3499404732467646,0.83,0.2904505927948146
10,asymmetric,0.31,0.36295635250918407,0.8,0.2903650820073473
9,asymmetric,0.61,0.36282036490166375,0.8,0.290256291921331
10,0.31,0.31,0.3582701891894135,0.81,0.290198853243425
14,0.61,0.31,0.32746725527317594,0.8857142857142857,0.2900424260990987
19,asymmetric,0.61,0.35552515308946797,0.8157894736842105,0.29003367752035547
18,0.61,0.61,0.3623610074083239,0.8,0.2898888059266591
20,0.61,0.31,0.3620665793191391,0.8,0.2896532634553113
8,0.9099999999999999,0.01,0.3358016789063433,0.8625,0.2896289480567211
6,asymmetric,0.61,0.3406714504902126,0.85,0.2895707329166807
16,asymmetric,0.9099999999999999,0.36467184086761517,0.79375,0.2894582736886695
13,asymmetric,0.01,0.35495928041742386,0.8153846153846154,0.28942833634036097
9,0.01,0.9099999999999999,0.3567581704560301,0.8111111111111111,0.2893705160365577
10,symmetric,0.61,0.36166685107571545,0.8,0.28933348086057237
14,0.9099999999999999,symmetric,0.33197186908036125,0.8714285714285714,0.28928977162717195
14,0.31,0.01,0.33749175449597785,0.8571428571428571,0.28927864671083814
14,0.9099999999999999,0.01,0.3345271869281719,0.8642857142857143,0.2891270687022057
10,0.9099999999999999,0.9099999999999999,0.3441593802538928,0.84,0.28909387941326997
19,0.61,symmetric,0.3454079562577811,0.8368421052631579,0.2890519212894063
11,0.9099999999999999,0.61,0.33449065716714005,0.8636363636363636,0.2888782948261664
17,0.61,0.9099999999999999,0.37776048903335013,0.7647058823529411,0.2888756680843266
8,0.9099999999999999,symmetric,0.3448248425428431,0.8375,0.2887908056296311
20,symmetric,0.61,0.37024189867004575,0.78,0.2887886809626357
18,0.31,0.01,0.36086889638630953,0.8,0.28869511710904766
18,asymmetric,0.01,0.3606257615179389,0.8,0.2885006092143511
13,asymmetric,0.31,0.34712014826176857,0.8307692307692308,0.2883767385559308
13,0.01,0.61,0.3469784530917147,0.8307692307692308,0.28825902256850144
19,0.31,0.31,0.35327604132132995,0.8157894736842105,0.28819887581476916
14,symmetric,0.61,0.336171031891179,0.8571428571428571,0.28814659876386767
13,symmetric,0.01,0.3467754736459506,0.8307692307692308,0.2880903934904821
13,0.31,0.01,0.3466039950695749,0.8307692307692308,0.287947934365493
11,asymmetric,0.31,0.336959909926501,0.8545454545454545,0.2879475593917372
10,0.01,0.61,0.3597088611692523,0.8,0.28776708893540187
11,0.61,0.31,0.3296280826955324,0.8727272727272727,0.2876754176251919
9,0.61,0.01,0.34055722973446056,0.8444444444444444,0.28758166066465557
8,0.61,0.31,0.3538900014183831,0.8125,0.2875356261524363
11,0.01,0.61,0.3364686939105232,0.8545454545454545,0.28752779297808345
18,asymmetric,0.31,0.3593881847173325,0.8,0.28751054777386603
6,0.61,symmetric,0.338221405475827,0.85,0.28748819465445297
11,0.9099999999999999,0.31,0.3260154052964363,0.8818181818181818,0.2874863119432211
12,0.9099999999999999,symmetric,0.3283947281542488,0.875,0.2873453871349677
7,0.31,symmetric,0.33478290854347,0.8571428571428571,0.2869567787515457
14,0.01,0.31,0.3375506932248168,0.85,0.28691808924109424
13,0.01,0.01,0.3452620996299973,0.8307692307692308,0.2868331289233824
9,asymmetric,symmetric,0.3441511513416415,0.8333333333333334,0.2867926261180346
20,0.31,symmetric,0.3560907454025496,0.805,0.28665305004905245
15,symmetric,0.31,0.3467432359185286,0.8266666666666667,0.2866410750259837
20,0.01,0.61,0.36739325445811416,0.78,0.28656673847732905
8,0.9099999999999999,0.9099999999999999,0.35246851790287625,0.8125,0.286380670796087
9,asymmetric,0.01,0.3391046378951693,0.8444444444444444,0.28635502755592074
17,0.01,symmetric,0.34996608680335434,0.8176470588235294,0.28614874156274267
10,0.9099999999999999,0.01,0.34465059748664084,0.83,0.2860599959139119
12,0.01,0.31,0.3464858281173951,0.825,0.28585080819685094
16,0.61,0.31,0.3464155130667338,0.825,0.2857927982800554
19,0.01,0.31,0.34121035288941937,0.8368421052631579,0.28553919004956674
10,0.9099999999999999,symmetric,0.34803697799959277,0.82,0.28539032195966607
12,symmetric,0.31,0.345734107271084,0.825,0.2852306384986443
11,0.61,symmetric,0.32333121787981123,0.8818181818181818,0.28511934667583355
17,0.61,0.61,0.3563768245380059,0.8,0.28510145963040473
20,0.61,0.01,0.3519181125794184,0.81,0.28505367118932895
18,asymmetric,0.61,0.35364684524895496,0.8055555555555556,0.2848821808949915
20,symmetric,0.31,0.35771140380417255,0.795,0.28438056602431716
18,0.61,0.31,0.3709262572505921,0.7666666666666667,0.28437679722545395
19,0.9099999999999999,0.9099999999999999,0.37258514443519014,0.7631578947368421,0.284341294437382
9,0.61,0.31,0.34115985163489376,0.8333333333333334,0.2842998763624115
11,0.31,0.31,0.3256318884982411,0.8727272727272727,0.2841878299621013
8,0.61,0.01,0.3391911742264809,0.8375,0.28407260841467774
11,0.9099999999999999,symmetric,0.31559060629789387,0.9,0.2840315456681045
7,symmetric,0.61,0.33693145321979007,0.8428571428571429,0.28398508199953737
9,symmetric,0.61,0.3599337604428864,0.7888888888888889,0.28394774434938813
11,0.31,0.01,0.32193165344536484,0.8818181818181818,0.2838851853109126
12,0.01,0.9099999999999999,0.3545784809736121,0.8,0.2836627847788897
16,0.61,0.61,0.34633924886382267,0.81875,0.2835652600072548
10,0.31,symmetric,0.354396395380846,0.8,0.2835171163046768
8,0.9099999999999999,0.61,0.34890441532016736,0.8125,0.283484837447636
19,0.31,symmetric,0.34288323186050146,0.8263157894736842,0.2833298284320986
10,0.61,symmetric,0.34978154195994127,0.81,0.28332304898755245
9,0.61,0.9099999999999999,0.3539380140028101,0.8,0.2831504112022481
13,symmetric,symmetric,0.343984000120063,0.823076923076923,0.2831252924065134
10,0.01,symmetric,0.3494520108117117,0.81,0.2830561287574865
9,0.61,0.61,0.3489581143861866,0.8111111111111111,0.283043803891018
