Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
15,asymmetric,symmetric,0.3461362754792364,0.9066666666666666,0.31383022310117437
17,symmetric,0.9099999999999999,0.350834347401601,0.8941176470588236,0.3136871812061374
15,0.31,symmetric,0.3434019650761997,0.9133333333333333,0.3136404614362624
11,symmetric,0.9099999999999999,0.3448739617892871,0.9090909090909091,0.3135217834448064
16,0.61,0.61,0.35570205243059866,0.88125,0.3134624337044651
19,0.9099999999999999,symmetric,0.3607844232360214,0.868421052631579,0.3133127885997028
16,0.9099999999999999,0.01,0.34080104676225337,0.91875,0.31311096171282027
19,0.31,symmetric,0.3602680109973077,0.868421052631579,0.3128643253397672
14,symmetric,0.31,0.3531977297545752,0.8857142857142857,0.3128322749254809
16,0.61,symmetric,0.34965319093281755,0.89375,0.3125025393962057
14,0.9099999999999999,0.61,0.35276427408446354,0.8857142857142857,0.31244835704623913
14,0.9099999999999999,0.31,0.3527506599216973,0.8857142857142857,0.312436298787789
14,0.01,0.31,0.3552421956616511,0.8785714285714286,0.31210564333130775
14,0.61,0.9099999999999999,0.3551756800306432,0.8785714285714286,0.31204720459835084
18,0.9099999999999999,0.9099999999999999,0.3600434928966263,0.8666666666666667,0.3120376938437428
14,asymmetric,0.61,0.3580626734403149,0.8714285714285714,0.3120260439979887
17,symmetric,0.31,0.3632566715484135,0.8588235294117647,0.31197337674157866
11,asymmetric,0.61,0.3363996828600462,0.9272727272727272,0.3119342513793155
18,0.61,symmetric,0.3439870090004697,0.9055555555555556,0.3114993470393142
12,0.9099999999999999,symmetric,0.3396360872383622,0.9166666666666666,0.3113330799684987
12,0.61,0.01,0.3306183397052345,0.9416666666666667,0.31133226988909585
15,symmetric,0.31,0.34842465447115517,0.8933333333333333,0.31125935799423193
18,0.9099999999999999,0.01,0.3436558360891723,0.9055555555555556,0.31119945156963935
18,0.61,0.9099999999999999,0.36371484812245547,0.8555555555555555,0.31117825894921186
18,0.61,0.01,0.341472350569531,0.9111111111111111,0.3111192527411282
15,0.9099999999999999,0.31,0.35060816273602485,0.8866666666666667,0.3108725709592754
13,0.61,0.9099999999999999,0.34239188652990016,0.9076923076923077,0.31078648161944783
14,0.01,0.61,0.35663357769247733,0.8714285714285714,0.31078068913201595
16,0.9099999999999999,0.61,0.34523533472105783,0.9,0.31071180124895204
18,0.31,0.9099999999999999,0.36273701624591587,0.8555555555555555,0.3103416694548391
20,asymmetric,0.01,0.3409862702526244,0.91,0.3102975059298882
17,0.61,0.31,0.3563967580221459,0.8705882352941177,0.31027482463104467
15,0.61,0.01,0.33710790327186035,0.92,0.3101392710101115
17,0.01,0.31,0.3635913885825959,0.8529411764705882,0.3101220667322141
12,0.61,symmetric,0.3322205521392905,0.9333333333333333,0.3100725153300045
16,0.61,0.31,0.35691181239398156,0.86875,0.3100671370172715
18,symmetric,0.61,0.3600670780908177,0.8611111111111112,0.31005776168931526
14,symmetric,0.61,0.3528079613756626,0.8785714285714286,0.3099669946371893
16,symmetric,symmetric,0.34438797438812213,0.9,0.3099491769493099
17,0.61,0.9099999999999999,0.3466149238043762,0.8941176470588236,0.30991452010744225
17,0.01,0.9099999999999999,0.3532866971202955,0.8764705882352941,0.3096453992407296
16,0.31,0.01,0.3393210062969022,0.9125,0.30963041824592324
15,0.9099999999999999,symmetric,0.34403012410901646,0.9,0.3096271116981148
12,0.9099999999999999,0.31,0.3472422377342022,0.8916666666666667,0.3096243286463303
12,symmetric,0.01,0.3346678132358507,0.925,0.3095677272431619
18,0.61,0.31,0.34581982198915173,0.8944444444444445,0.3093166185569635
18,0.61,0.61,0.36147702963178013,0.8555555555555555,0.30926368090718964
16,0.01,0.61,0.34845495639880514,0.8875,0.30925377380393954
16,symmetric,0.9099999999999999,0.3484212138033863,0.8875,0.30922382725050535
16,0.31,0.9099999999999999,0.3581861099435732,0.8625,0.3089355198263319
14,0.9099999999999999,symmetric,0.34044482014005684,0.9071428571428571,0.3088320868413373
19,0.9099999999999999,0.31,0.35774458452554664,0.8631578947368421,0.3087900624325771
16,0.31,0.31,0.3553605799517892,0.86875,0.30871950383311686
13,0.61,0.61,0.3458513040776614,0.8923076923076924,0.308605779023144
16,symmetric,0.61,0.3451414778305545,0.89375,0.3084701958110581
12,0.31,0.61,0.33644139869079864,0.9166666666666666,0.3084046154665654
16,0.01,0.31,0.34742605720149133,0.8875,0.30834062576632354
16,0.61,0.9099999999999999,0.35229875657247256,0.875,0.3082614120009135
15,asymmetric,0.31,0.34486728734384725,0.8933333333333333,0.3080814433605035
18,0.31,0.61,0.3598538999788953,0.8555555555555555,0.30787500331527706
20,0.61,symmetric,0.3458341789270227,0.89,0.3077924192450502
14,symmetric,0.9099999999999999,0.3528079613756626,0.8714285714285714,0.3074469377702203
12,0.9099999999999999,0.01,0.3264691326819908,0.9416666666666667,0.307425099942208
16,asymmetric,0.31,0.3538461920895428,0.86875,0.30740387937779035
12,symmetric,0.61,0.3352028330834047,0.9166666666666666,0.30726926365978763
17,0.31,0.9099999999999999,0.36249509961894916,0.8470588235294118,0.30705467261840397
19,asymmetric,symmetric,0.3513289029833873,0.8736842105263158,0.30695051523811734
17,0.61,0.61,0.3492662520929703,0.8764705882352941,0.3061215974226622
16,0.31,symmetric,0.34239008403615323,0.89375,0.30601113760731197
20,symmetric,symmetric,0.33998247457486314,0.9,0.30598422711737683
13,symmetric,0.01,0.34286848106544654,0.8923076923076924,0.3059441831045523
12,0.61,0.61,0.34928536882034883,0.875,0.3056246977178052
13,0.01,0.01,0.34227042605710456,0.8923076923076924,0.30541053402018564
19,0.9099999999999999,0.61,0.35595476291530653,0.8578947368421053,0.30537171765892085
12,0.31,symmetric,0.3331248961765309,0.9166666666666666,0.30536448816182
12,0.61,0.9099999999999999,0.34891820303738896,0.875,0.30530342765771534
16,0.9099999999999999,0.31,0.34631805349430134,0.88125,0.30519278464185307
16,0.9099999999999999,0.9099999999999999,0.3388539154719098,0.9,0.30496852392471885
20,0.01,symmetric,0.3387201437719698,0.9,0.30484812939477285
12,asymmetric,0.61,0.33534024086427494,0.9083333333333333,0.30460071878504974
19,0.61,0.9099999999999999,0.3550338863738719,0.8578947368421053,0.30458170252074274
13,0.61,0.31,0.33551135325629855,0.9076923076923077,0.30454107449417867
20,0.61,0.01,0.34215824762882174,0.89,0.3045208403896514
12,0.61,0.31,0.34127573663935956,0.8916666666666667,0.30430419850342894
16,asymmetric,0.61,0.352579412572311,0.8625,0.3040997433436183
20,0.31,0.01,0.33764375410645525,0.9,0.3038793786958097
12,0.9099999999999999,0.61,0.34697738505686543,0.875,0.30360521192475726
15,0.9099999999999999,0.61,0.34233897119400053,0.8866666666666667,0.3035405544586805
12,0.31,0.9099999999999999,0.33413052029722895,0.9083333333333333,0.30350188926998295
20,0.61,0.9099999999999999,0.3528440580778688,0.86,0.30344588994696714
20,asymmetric,symmetric,0.3425768525009866,0.885,0.30318051446337313
11,0.9099999999999999,0.31,0.3362758235492125,0.9,0.30264824119429123
20,0.9099999999999999,0.01,0.33437400775011483,0.905,0.3026084770138539
19,asymmetric,0.31,0.3593151790140492,0.8421052631578947,0.3025812033802519
15,0.9099999999999999,0.01,0.34124595176115663,0.8866666666666667,0.3025714105615589
18,symmetric,0.9099999999999999,0.35827873423081735,0.8444444444444444,0.3025464866838013
11,0.9099999999999999,0.61,0.33956723795978605,0.8909090909090909,0.3025235392732639
15,0.31,0.31,0.3490427729505235,0.8666666666666667,0.3025037365571204
13,0.9099999999999999,0.01,0.32493778818736174,0.9307692307692308,0.30244209515900594
14,0.9099999999999999,0.01,0.3414019711837222,0.8857142857142857,0.3023846030484396
15,0.61,0.9099999999999999,0.34098000798617384,0.8866666666666667,0.30233560708107415
18,0.01,0.61,0.36002945957346205,0.8388888888888889,0.3020247133088487
15,0.31,0.9099999999999999,0.3484234991173038,0.8666666666666667,0.30196703256832996
12,0.31,0.31,0.3323033765882587,0.9083333333333333,0.301842233734335
11,0.61,0.31,0.3353703431746644,0.9,0.301833308857198
13,0.9099999999999999,symmetric,0.32656377265072617,0.9230769230769231,0.3014434824468242
16,asymmetric,0.9099999999999999,0.3519007459207209,0.85625,0.3013150136946173
16,0.31,0.61,0.3517762221244437,0.85625,0.30120839019405493
13,0.61,symmetric,0.33174115398082193,0.9076923076923077,0.30111889361336147
15,0.61,0.31,0.3447689764190673,0.8733333333333333,0.3010982394059854
20,0.61,0.31,0.3498029559692063,0.86,0.3008305421335174
19,symmetric,0.31,0.3613474314610832,0.8315789473684211,0.30048891668869027
12,asymmetric,symmetric,0.32458309611990005,0.925,0.30023936391090755
13,0.01,symmetric,0.34223810166738733,0.8769230769230769,0.30011648915447814
15,asymmetric,0.61,0.34615101967981476,0.8666666666666667,0.2999975503891728
13,0.61,0.01,0.3332977273743497,0.9,0.2999679546369147
19,0.61,0.31,0.3513655182202932,0.8526315789473684,0.29958533658782893
17,0.01,0.61,0.353112396794137,0.8470588235294118,0.29910697140209247
19,0.31,0.61,0.350644474458427,0.8526315789473684,0.29897055190665883
13,0.9099999999999999,0.31,0.33498137811495377,0.8923076923076924,0.2989064604718049
12,0.01,symmetric,0.328934976840169,0.9083333333333333,0.2987826039631535
15,symmetric,0.61,0.33652427166462456,0.8866666666666667,0.29838485420930044
15,0.01,0.31,0.3390626504247806,0.88,0.298375132373807
20,0.9099999999999999,symmetric,0.3330671628613712,0.895,0.29809511076092726
15,0.61,0.61,0.34121897648344174,0.8733333333333333,0.29799790612887245
19,0.01,0.31,0.360501377900234,0.8263157894736842,0.2978879806859828
20,symmetric,0.31,0.35009787222427957,0.85,0.2975831913906376
19,asymmetric,0.61,0.3575293172012239,0.8315789473684211,0.2973138532515441
20,0.61,0.61,0.3476179448609047,0.855,0.2972133428560735
11,0.31,0.61,0.326922176295756,0.9090909090909091,0.29720197845068724
12,0.9099999999999999,0.9099999999999999,0.33616957299994105,0.8833333333333333,0.29694978948328127
17,symmetric,0.61,0.3504835635811251,0.8470588235294118,0.2968801950334236
16,0.01,0.9099999999999999,0.33908149688680506,0.875,0.2966963097759544
20,0.31,symmetric,0.33697031250327025,0.88,0.2965338750028778
12,0.01,0.61,0.332547250499951,0.8916666666666667,0.29652129836245633
18,0.01,0.9099999999999999,0.3555578510014866,0.8333333333333334,0.29629820916790556
13,symmetric,0.9099999999999999,0.3432974903748133,0.8615384615384616,0.2957639917075314
13,symmetric,symmetric,0.34025136743190004,0.8692307692307693,0.29575695784465156
20,0.01,0.01,0.3322184289585365,0.89,0.29567440177309745
20,symmetric,0.01,0.33573987687881823,0.88,0.29545109165336003
19,0.31,0.31,0.3486213285608494,0.8473684210526315,0.2954107047278776
12,symmetric,symmetric,0.3281113725857228,0.9,0.29530023532715055
12,0.31,0.01,0.3281034501671342,0.9,0.2952931051504208
12,symmetric,0.9099999999999999,0.33666769948020087,0.875,0.2945842370451758
13,asymmetric,symmetric,0.3355735628226985,0.8769230769230769,0.29427220124452025
20,0.9099999999999999,0.9099999999999999,0.3399170777597208,0.865,0.2940282722621585
15,0.31,0.61,0.34117087615917113,0.86,0.29340695349688717
13,0.01,0.9099999999999999,0.3433456036928902,0.8538461538461538,0.29316432315316004
11,0.9099999999999999,0.9099999999999999,0.33225473527132215,0.8818181818181818,0.29298826655743865
13,0.31,0.61,0.3427919248498211,0.8538461538461538,0.29269156660253953
19,0.01,0.9099999999999999,0.354063862890174,0.8263157894736842,0.2925685603881964
19,0.01,0.61,0.3563065717746069,0.8210526315789474,0.2925464484044141
20,asymmetric,0.31,0.3481878342192677,0.84,0.29247778074418485
19,0.61,0.61,0.3494519065467295,0.8368421052631579,0.2924360691627894
12,asymmetric,0.31,0.33077596559606287,0.8833333333333333,0.2921854362765222
12,0.01,0.9099999999999999,0.33386697528648696,0.875,0.29213360337567607
15,0.61,symmetric,0.33360429131319097,0.8733333333333333,0.29134774774685346
13,asymmetric,0.01,0.32931390759926693,0.8846153846153846,0.2913161490301207
15,asymmetric,0.9099999999999999,0.33583681505919544,0.8666666666666667,0.2910585730513027
13,0.31,0.31,0.34074286300285606,0.8538461538461538,0.29094198302551555
20,asymmetric,0.9099999999999999,0.3526503637531083,0.825,0.29093655009631436
20,0.31,0.61,0.3481105523469196,0.835,0.29067231120967785
19,asymmetric,0.9099999999999999,0.35625350238148606,0.8157894736842105,0.29062785720594914
11,0.61,0.9099999999999999,0.3294580489538378,0.8818181818181818,0.2905220977138388
13,0.9099999999999999,0.61,0.33108355393971023,0.8769230769230769,0.2903348088394382
15,0.01,0.61,0.33759590671714446,0.86,0.2903324797767442
15,0.01,0.9099999999999999,0.3319705689188665,0.8733333333333333,0.28992096352247676
12,symmetric,0.31,0.328086476959346,0.8833333333333333,0.28980972131408894
13,asymmetric,0.9099999999999999,0.33925618147723696,0.8538461538461538,0.2896725857228715
19,symmetric,0.9099999999999999,0.35276433807846536,0.8210526315789474,0.28963808810652947
11,0.61,0.61,0.32495025756640655,0.8909090909090909,0.2895011385591622
20,0.9099999999999999,0.61,0.3346246807822476,0.865,0.28945034887664417
20,0.31,0.9099999999999999,0.34634877372561756,0.835,0.28920122606089066
13,0.31,0.9099999999999999,0.33864576759008364,0.8538461538461538,0.2891513861730714
12,0.01,0.31,0.33044485830146586,0.875,0.2891392510137826
13,0.01,0.61,0.3415659367508773,0.8461538461538461,0.2890173310968962
13,symmetric,0.61,0.34138906552827775,0.8461538461538461,0.2888676708316196
19,symmetric,0.61,0.3563065717746069,0.8105263157894737,0.2887958529120498
13,0.31,0.01,0.334998933384411,0.8615384615384616,0.288614465685031
19,0.31,0.9099999999999999,0.351328083828808,0.8210526315789474,0.28845884777523184
15,symmetric,0.9099999999999999,0.3316312433730586,0.8666666666666667,0.2874137442566508
20,0.01,0.31,0.341959440525794,0.84,0.287245930041667
20,0.31,0.31,0.34400334021291973,0.835,0.28724278907778794
13,symmetric,0.31,0.33593804756578083,0.8538461538461538,0.28683940984462825
13,0.31,symmetric,0.3348920244555243,0.8538461538461538,0.2859462670351015
13,asymmetric,0.61,0.33479812937831327,0.8538461538461538,0.2858660950845598
12,asymmetric,0.01,0.31977728628860913,0.8916666666666667,0.2851347469406765
20,symmetric,0.9099999999999999,0.3529884387660464,0.805,0.2841556932066674
13,0.01,0.31,0.3378153130235393,0.8384615384615385,0.28324514707358295
20,0.9099999999999999,0.31,0.3379567622802813,0.835,0.28219389650403487
20,0.01,0.9099999999999999,0.3484718339805034,0.805,0.2805198263543053
20,asymmetric,0.61,0.3484538673654133,0.805,0.2805053632291577
13,asymmetric,0.31,0.3311199690271019,0.8461538461538461,0.2801784353306247
20,symmetric,0.61,0.3469081374071971,0.805,0.2792610506127937
20,0.01,0.61,0.3503309667501638,0.795,0.2785131185663802
1,0.31,0.01,0.2686242091661424,1.0,0.2686242091661424
1,0.31,0.31,0.2686242091661424,1.0,0.2686242091661424
1,0.01,0.9099999999999999,0.2686242091661424,1.0,0.2686242091661424
1,0.01,0.61,0.2686242091661424,1.0,0.2686242091661424
1,0.01,symmetric,0.2686242091661424,1.0,0.2686242091661424
1,symmetric,symmetric,0.2686242091661424,1.0,0.2686242091661424
1,0.31,0.61,0.2686242091661424,1.0,0.2686242091661424
1,0.31,0.9099999999999999,0.2686242091661424,1.0,0.2686242091661424
1,asymmetric,0.31,0.2686242091661424,1.0,0.2686242091661424
1,symmetric,0.9099999999999999,0.2686242091661424,1.0,0.2686242091661424
1,symmetric,0.61,0.2686242091661424,1.0,0.2686242091661424
1,asymmetric,0.61,0.2686242091661424,1.0,0.2686242091661424
1,asymmetric,0.9099999999999999,0.2686242091661424,1.0,0.2686242091661424
1,symmetric,0.31,0.2686242091661424,1.0,0.2686242091661424
1,symmetric,0.01,0.2686242091661424,1.0,0.2686242091661424
1,asymmetric,symmetric,0.2686242091661424,1.0,0.2686242091661424
1,0.01,0.31,0.2686242091661424,1.0,0.2686242091661424
1,0.9099999999999999,symmetric,0.2686242091661424,1.0,0.2686242091661424
1,0.9099999999999999,0.9099999999999999,0.2686242091661424,1.0,0.2686242091661424
1,0.9099999999999999,0.61,0.2686242091661424,1.0,0.2686242091661424
1,0.9099999999999999,0.31,0.2686242091661424,1.0,0.2686242091661424
1,0.9099999999999999,0.01,0.2686242091661424,1.0,0.2686242091661424
1,0.61,symmetric,0.2686242091661424,1.0,0.2686242091661424
1,0.61,0.9099999999999999,0.2686242091661424,1.0,0.2686242091661424
1,0.61,0.61,0.2686242091661424,1.0,0.2686242091661424
1,0.61,0.31,0.2686242091661424,1.0,0.2686242091661424
1,0.61,0.01,0.2686242091661424,1.0,0.2686242091661424
1,0.31,symmetric,0.2686242091661424,1.0,0.2686242091661424
1,asymmetric,0.01,0.2686242091661424,1.0,0.2686242091661424
1,0.01,0.01,0.2686242091661424,1.0,0.2686242091661424
